6,-0.000132,0.000000
7,-0.000145,0.000000
8,-0.000132,0.000000
9,-0.000158,-0.000148
0,-0.000152,0.000000
1,-0.000132,0.000000
2,-0.000158,0.000000
3,-0.000152,0.000000
4,-0.000165,0.000000
5,-0.000158,0.000000
6,-0.000152,0.000000
7,-0.000152,0.000000
8,-0.000152,0.000000
9,-0.000139,-0.000147
0,-0.000165,0.000000
1,-0.000125,0.000000
2,-0.000158,0.000000
3,-0.000125,0.000000
4,-0.000158,0.000000
5,-0.000152,0.000000
6,-0.000145,0.000000
7,-0.000145,0.000000
8,-0.000132,0.000000
9,-0.000132,-0.000149
0,-0.000139,0.000000
1,-0.000139,0.000000
2,-0.000165,0.000000
3,-0.000158,0.000000
4,-0.000145,0.000000
5,-0.000152,0.000000
6,-0.000145,0.000000
7,-0.000152,0.000000
8,-0.000139,0.000000
9,-0.000158,-0.000144
0,-0.000158,0.000000
1,-0.000165,0.000000
2,-0.000139,0.000000
3,-0.000152,0.000000
4,-0.000165,0.000000
5,-0.000158,0.000000
6,-0.000152,0.000000
7,-0.000145,0.000000
8,-0.000145,0.000000
9,-0.000139,-0.000153
0,-0.000152,0.000000
1,-0.000132,0.000000
2,-0.000172,0.000000
3,-0.000125,0.000000
4,-0.000125,0.000000
5,-0.000152,0.000000
6,-0.000172,0.000000
7,-0.000152,0.000000
8,-0.000139,0.000000
9,-0.000152,-0.000147
0,-0.000139,0.000000
1,-0.000152,0.000000
2,-0.000158,0.000000
3,-0.000158,0.000000
4,-0.000139,0.000000
5,-0.000145,0.000000
6,-0.000158,0.000000
7,-0.000152,0.000000
8,-0.000139,0.000000
9,-0.000158,-0.000149
0,-0.000152,0.000000
1,-0.000119,0.000000
2,-0.000152,0.000000
3,-0.000139,0.000000
4,-0.000165,0.000000
5,-0.000145,0.000000
6,-0.000172,0.000000
7,-0.000139,0.000000
8,-0.000165,0.000000
9,-0.000152,-0.000147
0,-0.000139,0.000000
1,-0.000152,0.000000
2,-0.000132,0.000000
3,-0.000145,0.000000
4,-0.000152,0.000000
5,-0.000139,0.000000
6,-0.000165,0.000000
7,-0.000139,0.000000
8,-0.000145,0.000000
9,-0.000139,-0.000149
0,-0.000145,0.000000
1,-0.000145,0.000000
2,-0.000172,0.000000
3,-0.000132,0.000000
4,-0.000152,0.000000
5,-0.000145,0.000000
6,-0.000139,0.000000
7,-0.000152,0.000000
8,-0.000145,0.000000
9,-0.000145,-0.000147
0,-0.000145,0.000000
1,-0.000119,0.000000
2,-0.000139,0.000000
3,-0.000132,0.000000
4,-0.000158,0.000000
5,-0.000145,0.000000
6,-0.000165,0.000000
7,-0.000139,0.000000
8,-0.000139,0.000000
9,-0.000139,-0.000142
0,-0.000139,0.000000
1,-0.000152,0.000000
2,-0.000125,0.000000
3,-0.000152,0.000000
4,-0.000158,0.000000
5,-0.000145,0.000000
6,-0.000165,0.000000
7,-0.000158,0.000000
8,-0.000145,0.000000
9,-0.000165,-0.000144
0,-0.000125,0.000000
1,-0.000145,0.000000
2,-0.000152,0.000000
3,-0.000158,0.000000
4,-0.000158,0.000000
5,-0.000152,0.000000
6,-0.000165,0.000000
7,-0.000158,0.000000
8,-0.000132,0.000000
9,-0.000158,-0.000151
0,-0.000152,0.000000
1,-0.000152,0.000000
2,-0.000152,0.000000
3,-0.000152,0.000000
4,-0.000132,0.000000
5,-0.000145,0.000000
6,-0.000152,0.000000
7,-0.000139,0.000000
8,-0.000125,0.000000
9,-0.000132,-0.000151
0,-0.000145,0.000000
1,-0.000152,0.000000
2,-0.000158,0.000000
3,-0.000145,0.000000
4,-0.000158,0.000000
5,-0.000132,0.000000
6,-0.000145,0.000000
7,-0.000132,0.000000
8,-0.000152,0.000000
9,-0.000145,-0.000144
0,-0.000125,0.000000
1,-0.000145,0.000000
2,-0.000132,0.000000
3,-0.000139,0.000000
4,-0.000139,0.000000
5,-0.000145,0.000000
6,-0.000152,0.000000
7,-0.000152,0.000000
8,-0.000145,0.000000
9,-0.000152,-0.000141
0,-0.000165,0.000000
1,-0.000152,0.000000
2,-0.000125,0.000000
3,-0.000158,0.000000
4,-0.000152,0.000000
5,-0.000165,0.000000
6,-0.000132,0.000000
7,-0.000125,0.000000
8,-0.000139,0.000000
9,-0.000152,-0.000149
0,-0.000132,0.000000
1,-0.000145,0.000000
2,-0.000172,0.000000
3,-0.000158,0.000000
4,-0.000145,0.000000
5,-0.000158,0.000000
6,-0.000132,0.000000
7,-0.000172,0.000000
8,-0.000139,0.000000
9,-0.000158,-0.000146
0,-0.000172,0.000000
1,-0.000145,0.000000
2,-0.000158,0.000000
3,-0.000152,0.000000
4,-0.000152,0.000000
5,-0.000158,0.000000
6,-0.000145,0.000000
7,-0.000152,0.000000
8,-0.000165,0.000000
9,-0.000158,-0.000154
0,-0.000145,0.000000
1,-0.000165,0.000000
2,-0.000145,0.000000
3,-0.000132,0.000000
4,-0.000119,0.000000
5,-0.000145,0.000000
6,-0.000132,0.000000
7,-0.000172,0.000000
8,-0.000145,0.000000
9,-0.000132,-0.000150
0,-0.000152,0.000000
1,-0.000139,0.000000
2,-0.000178,0.000000
3,-0.000112,0.000000
4,-0.000125,0.000000
5,-0.000145,0.000000
6,-0.000145,0.000000
7,-0.000165,0.000000
8,-0.000139,0.000000
9,-0.000139,-0.000144
0,-0.000152,0.000000
1,-0.000158,0.000000
2,-0.000145,0.000000
3,-0.000165,0.000000
4,-0.000145,0.000000
5,-0.000145,0.000000
6,-0.000145,0.000000
7,-0.000158,0.000000
8,-0.000158,0.000000
9,-0.000152,-0.000148
0,-0.000145,0.000000
1,-0.000139,0.000000
2,-0.000119,0.000000
3,-0.000152,0.000000
4,-0.000125,0.000000
5,-0.000145,0.000000
6,-0.000139,0.000000
7,-0.000139,0.000000
8,-0.000145,0.000000
9,-0.000139,-0.000145
0,-0.000152,0.000000
1,-0.000165,0.000000
2,-0.000165,0.000000
3,-0.000152,0.000000
4,-0.000145,0.000000
5,-0.000145,0.000000
6,-0.000152,0.000000
7,-0.000145,0.000000
8,-0.000145,0.000000
9,-0.000139,-0.000148
0,-0.000158,0.000000
1,-0.000158,0.000000
2,-0.000139,0.000000
3,-0.000165,0.000000
4,-0.000152,0.000000
5,-0.000152,0.000000
6,-0.000139,0.000000
7,-0.000152,0.000000
8,-0.000145,0.000000
9,-0.000145,-0.000150
0,-0.000152,0.000000
1,-0.000152,0.000000
2,-0.000158,0.000000
3,-0.000132,0.000000
4,-0.000119,0.000000
5,-0.000132,0.000000
6,-0.000132,0.000000
7,-0.000132,0.000000
8,-0.000145,0.000000
9,-0.000125,-0.000146
0,-0.000132,0.000000
1,-0.000172,0.000000
2,-0.000165,0.000000
3,-0.000152,0.000000
4,-0.000152,0.000000
5,-0.000152,0.000000
6,-0.000165,0.000000
7,-0.000132,0.000000
8,-0.000152,0.000000
9,-0.000139,-0.000144
0,-0.000145,0.000000
1,-0.000145,0.000000
2,-0.000152,0.000000
3,-0.000145,0.000000
4,-0.000132,0.000000
5,-0.000139,0.000000
6,-0.000145,0.000000
7,-0.000158,0.000000
8,-0.000132,0.000000
9,-0.000172,-0.000147
0,-0.000165,0.000000
1,-0.000158,0.000000
2,-0.000158,0.000000
3,-0.000165,0.000000
4,-0.000139,0.000000
5,-0.000178,0.000000
6,-0.000139,0.000000
7,-0.000139,0.000000
8,-0.000165,0.000000
9,-0.000152,-0.000154
0,-0.000145,0.000000
1,-0.000125,0.000000
2,-0.000132,0.000000
3,-0.000145,0.000000
4,-0.000125,0.000000
5,-0.000139,0.000000
6,-0.000152,0.000000
7,-0.000172,0.000000
8,-0.000132,0.000000
9,-0.000132,-0.000145
0,-0.000145,0.000000
1,-0.000139,0.000000
2,-0.000145,0.000000
3,-0.000145,0.000000
4,-0.000139,0.000000
5,-0.000132,0.000000
6,-0.000145,0.000000
7,-0.000132,0.000000
8,-0.000125,0.000000
9,-0.000158,-0.000142
0,-0.000125,0.000000
1,-0.000165,0.000000
2,-0.000165,0.000000
3,-0.000158,0.000000
4,-0.000145,0.000000
5,-0.000152,0.000000
6,-0.000165,0.000000
7,-0.000152,0.000000
8,-0.000165,0.000000
9,-0.000158,-0.000146
0,-0.000132,0.000000
1,-0.000132,0.000000
2,-0.000132,0.000000
3,-0.000158,0.000000
4,-0.000152,0.000000
5,-0.000152,0.000000
6,-0.000152,0.000000
7,-0.000165,0.000000
8,-0.000165,0.000000
9,-0.000165,-0.000150
0,-0.000145,0.000000
1,-0.000152,0.000000
2,-0.000145,0.000000
3,-0.000152,0.000000
4,-0.000158,0.000000
5,-0.000158,0.000000
6,-0.000165,0.000000
7,-0.000152,0.000000
8,-0.000145,0.000000
9,-0.000145,-0.000155
0,-0.000125,0.000000
1,-0.000139,0.000000
2,-0.000178,0.000000
3,-0.000132,0.000000
4,-0.000158,0.000000
5,-0.000152,0.000000
6,-0.000152,0.000000
7,-0.000158,0.000000
8,-0.000152,0.000000
9,-0.000165,-0.000149
0,-0.000145,0.000000
1,-0.000152,0.000000
2,-0.000158,0.000000
3,-0.000132,0.000000
4,-0.000165,0.000000
5,-0.000145,0.000000
6,-0.000119,0.000000
7,-0.000165,0.000000
8,-0.000158,0.000000
9,-0.000139,-0.000152
0,-0.000158,0.000000
1,-0.000139,0.000000
2,-0.000145,0.000000
3,-0.000145,0.000000
4,-0.000152,0.000000
5,-0.000152,0.000000
6,-0.000152,0.000000
7,-0.000139,0.000000
8,-0.000139,0.000000
9,-0.000158,-0.000148
0,-0.000125,0.000000
1,-0.000145,0.000000
2,-0.000152,0.000000
3,-0.000152,0.000000
4,-0.000152,0.000000
5,-0.000132,0.000000
6,-0.000139,0.000000
7,-0.000145,0.000000
8,-0.000145,0.000000
9,-0.000145,-0.000145
0,-0.000165,0.000000
1,-0.000158,0.000000
2,-0.000158,0.000000
3,-0.000145,0.000000
4,-0.000139,0.000000
5,-0.000158,0.000000
6,-0.000139,0.000000
7,-0.000152,0.000000
8,-0.000165,0.000000
9,-0.000158,-0.000149
0,-0.000145,0.000000
1,-0.000145,0.000000
2,-0.000132,0.000000
3,-0.000158,0.000000
4,-0.000172,0.000000
5,-0.000152,0.000000
6,-0.000145,0.000000
7,-0.000145,0.000000
8,-0.000145,0.000000
9,-0.000152,-0.000151
0,-0.000165,0.000000
1,-0.000145,0.000000
2,-0.000139,0.000000
3,-0.000158,0.000000
4,-0.000152,0.000000
5,-0.000125,0.000000
6,-0.000152,0.000000
7,-0.000139,0.000000
8,-0.000139,0.000000
9,-0.000172,-0.000150
0,-0.000145,0.000000
1,-0.000172,0.000000
2,-0.000139,0.000000
3,-0.000158,0.000000
4,-0.000172,0.000000
5,-0.000145,0.000000
6,-0.000172,0.000000
7,-0.000145,0.000000
8,-0.000145,0.000000
9,-0.000145,-0.000152
0,-0.000158,0.000000
1,-0.000145,0.000000
2,-0.000158,0.000000
3,-0.000139,0.000000
4,-0.000152,0.000000
5,-0.000139,0.000000
6,-0.000139,0.000000
7,-0.000172,0.000000
8,-0.000139,0.000000
9,-0.000139,-0.000151
0,-0.000158,0.000000
1,-0.000178,0.000000
2,-0.000152,0.000000
3,-0.000125,0.000000
4,-0.000158,0.000000
5,-0.000158,0.000000
6,-0.000145,0.000000
7,-0.000158,0.000000
8,-0.000132,0.000000
9,-0.000139,-0.000151
0,-0.000139,0.000000
1,-0.000139,0.000000
2,-0.000145,0.000000
3,-0.000152,0.000000
4,-0.000152,0.000000
5,-0.000152,0.000000
6,-0.000132,0.000000
7,-0.000152,0.000000
8,-0.000165,0.000000
9,-0.000152,-0.000145
0,-0.000139,0.000000
1,-0.000145,0.000000
2,-0.000145,0.000000
3,-0.000139,0.000000
4,-0.000158,0.000000
5,-0.000145,0.000000
6,-0.000139,0.000000
7,-0.000132,0.000000
8,-0.000139,0.000000
9,-0.000125,-0.000148
0,-0.000152,0.000000
1,-0.000139,0.000000
2,-0.000139,0.000000
3,-0.000165,0.000000
4,-0.000145,0.000000
5,-0.000152,0.000000
6,-0.000158,0.000000
7,-0.000139,0.000000
8,-0.000139,0.000000
9,-0.000158,-0.000142
0,-0.000139,0.000000
1,-0.000139,0.000000
2,-0.000152,0.000000
3,-0.000165,0.000000
4,-0.000132,0.000000
5,-0.000165,0.000000
6,-0.000145,0.000000
7,-0.000152,0.000000
8,-0.000139,0.000000
9,-0.000145,-0.000148
0,-0.000158,0.000000
1,-0.000178,0.000000
2,-0.000145,0.000000
3,-0.000152,0.000000
4,-0.000139,0.000000
5,-0.000152,0.000000
6,-0.000145,0.000000
7,-0.000139,0.000000
8,-0.000158,0.000000
9,-0.000158,-0.000152
0,-0.000145,0.000000
1,-0.000139,0.000000
2,-0.000139,0.000000
3,-0.000158,0.000000
4,-0.000139,0.000000
5,-0.000152,0.000000
6,-0.000158,0.000000
7,-0.000139,0.000000
8,-0.000172,0.000000
9,-0.000145,-0.000148
0,-0.000139,0.000000
1,-0.000152,0.000000
2,-0.000145,0.000000
3,-0.000152,0.000000
4,-0.000152,0.000000
5,-0.000132,0.000000
6,-0.000145,0.000000
7,-0.000152,0.000000
8,-0.000158,0.000000
9,-0.000132,-0.000149
0,-0.000145,0.000000
1,-0.000152,0.000000
2,-0.000132,0.000000
3,-0.000158,0.000000
4,-0.000158,0.000000
5,-0.000152,0.000000
6,-0.000145,0.000000
7,-0.000145,0.000000
8,-0.000158,0.000000
9,-0.000145,-0.000147
0,-0.000139,0.000000
1,-0.000125,0.000000
2,-0.000152,0.000000
3,-0.000132,0.000000
4,-0.000139,0.000000
5,-0.000139,0.000000
6,-0.000152,0.000000
7,-0.000152,0.000000
8,-0.000152,0.000000
9,-0.000158,-0.000144
0,-0.000152,0.000000
1,-0.000145,0.000000
2,-0.000165,0.000000
3,-0.000132,0.000000
4,-0.000172,0.000000
5,-0.000172,0.000000
6,-0.000165,0.000000
7,-0.000158,0.000000
8,-0.000132,0.000000
9,-0.000139,-0.000152
0,-0.000172,0.000000
1,-0.000132,0.000000
2,-0.000158,0.000000
3,-0.000172,0.000000
4,-0.000152,0.000000
5,-0.000172,0.000000
6,-0.000152,0.000000
7,-0.000145,0.000000
8,-0.000145,0.000000
9,-0.000132,-0.000154
0,-0.000145,0.000000
1,-0.000145,0.000000
2,-0.000119,0.000000
3,-0.000125,0.000000
4,-0.000152,0.000000
5,-0.000125,0.000000
6,-0.000158,0.000000
7,-0.000158,0.000000
8,-0.000152,0.000000
9,-0.000132,-0.000143
0,-0.000139,0.000000
1,-0.000145,0.000000
2,-0.000145,0.000000
3,-0.000139,0.000000
4,-0.000158,0.000000
5,-0.000139,0.000000
6,-0.000145,0.000000
7,-0.000172,0.000000
8,-0.000132,0.000000
9,-0.000152,-0.000144
0,-0.000165,0.000000
1,-0.000152,0.000000
2,-0.000145,0.000000
3,-0.000139,0.000000
4,-0.000145,0.000000
5,-0.000158,0.000000
6,-0.000165,0.000000
7,-0.000152,0.000000
8,-0.000191,0.000000
9,-0.000152,-0.000150
0,-0.000165,0.000000
1,-0.000158,0.000000
2,-0.000152,0.000000
3,-0.000165,0.000000
4,-0.000145,0.000000
5,-0.000139,0.000000
6,-0.000152,0.000000
7,-0.000152,0.000000
8,-0.000158,0.000000
9,-0.000145,-0.000159
0,-0.000158,0.000000
1,-0.000158,0.000000
2,-0.000132,0.000000
3,-0.000132,0.000000
4,-0.000152,0.000000
5,-0.000139,0.000000
6,-0.000145,0.000000
7,-0.000152,0.000000
8,-0.000158,0.000000
9,-0.000145,-0.000149
0,-0.000119,0.000000
1,-0.000139,0.000000
2,-0.000158,0.000000
3,-0.000119,0.000000
4,-0.000132,0.000000
5,-0.000139,0.000000
6,-0.000145,0.000000
7,-0.000152,0.000000
8,-0.000139,0.000000
9,-0.000152,-0.000141
0,-0.000145,0.000000
1,-0.000119,0.000000
2,-0.000145,0.000000
3,-0.000132,0.000000
4,-0.000152,0.000000
5,-0.000145,0.000000
6,-0.000139,0.000000
7,-0.000152,0.000000
8,-0.000132,0.000000
9,-0.000152,-0.000141
0,-0.000152,0.000000
1,-0.000132,0.000000
2,-0.000145,0.000000
3,-0.000139,0.000000
4,-0.000139,0.000000
5,-0.000158,0.000000
6,-0.000185,0.000000
7,-0.000139,0.000000
8,-0.000139,0.000000
9,-0.000158,-0.000144
0,-0.000145,0.000000
1,-0.000152,0.000000
2,-0.000145,0.000000
3,-0.000139,0.000000
4,-0.000145,0.000000
5,-0.000152,0.000000
6,-0.000152,0.000000
7,-0.000158,0.000000
8,-0.000158,0.000000
9,-0.000158,-0.000149
0,-0.000145,0.000000
1,-0.000132,0.000000
2,-0.000145,0.000000
3,-0.000152,0.000000
4,-0.000132,0.000000
5,-0.000152,0.000000
6,-0.000139,0.000000
7,-0.000125,0.000000
8,-0.000139,0.000000
9,-0.000152,-0.000148
0,-0.000152,0.000000
1,-0.000119,0.000000
2,-0.000145,0.000000
3,-0.000119,0.000000
4,-0.000132,0.000000
5,-0.000158,0.000000
6,-0.000145,0.000000
7,-0.000152,0.000000
8,-0.000158,0.000000
9,-0.000152,-0.000139
0,-0.000165,0.000000
1,-0.000139,0.000000
2,-0.000145,0.000000
3,-0.000152,0.000000
4,-0.000152,0.000000
5,-0.000158,0.000000
6,-0.000152,0.000000
7,-0.000145,0.000000
8,-0.000152,0.000000
9,-0.000158,-0.000150
0,-0.000152,0.000000
1,-0.000145,0.000000
2,-0.000139,0.000000
3,-0.000139,0.000000
4,-0.000145,0.000000
5,-0.000165,0.000000
6,-0.000112,0.000000
7,-0.000172,0.000000
8,-0.000139,0.000000
9,-0.000139,0.000000
10,-0.000152,-0.000148
0,-0.000152,0.000000
1,-0.000165,0.000000
2,-0.000145,0.000000
3,-0.000152,0.000000
4,-0.000152,0.000000
5,-0.000152,0.000000
6,-0.000132,0.000000
7,-0.000145,0.000000
8,-0.000152,-0.000148
0,-0.000139,0.000000
1,-0.000145,0.000000
2,-0.000125,0.000000
3,-0.000152,0.000000
4,-0.000139,0.000000
5,-0.000139,0.000000
6,-0.000139,0.000000
7,-0.000145,0.000000
8,-0.000125,0.000000
9,-0.000139,-0.000144
0,-0.000139,0.000000
1,-0.000158,0.000000
2,-0.000165,0.000000
3,-0.000152,0.000000
4,-0.000139,0.000000
5,-0.000125,0.000000
6,-0.000158,0.000000
7,-0.000145,0.000000
8,-0.000145,0.000000
9,-0.000145,-0.000144
0,-0.000132,0.000000
1,-0.000145,0.000000
2,-0.000139,0.000000
3,-0.000139,0.000000
4,-0.000165,0.000000
5,-0.000132,0.000000
6,-0.000139,0.000000
7,-0.000145,0.000000
8,-0.000125,0.000000
9,-0.000158,-0.000143
0,-0.000139,0.000000
1,-0.000132,0.000000
2,-0.000139,0.000000
3,-0.000178,0.000000
4,-0.000145,0.000000
5,-0.000145,0.000000
6,-0.000132,0.000000
